Wavel(nm)	T_abs	bandw(nm)
1135.073780	0.043325	0.644562
1135.718342	0.503266	0.645295
1136.363636	0.468661	0.646028
1137.009665	0.738170	0.646763
1137.656428	0.076265	0.647499
1138.303927	0.569249	0.648237
1138.952164	0.806529	0.648976
1139.601140	0.761609	0.649716
1140.250855	0.768362	0.650457
1140.901312	0.041313	0.651199
1141.552511	0.086265	0.651943
1142.204455	0.162125	0.652688
1142.857143	0.402878	0.653435
1143.510577	0.771848	0.654182
1144.164760	0.191886	0.654931
1144.819691	0.537033	0.655681
1145.475372	0.065124	0.656433
1146.131805	0.582002	0.657186
1146.788991	0.034087	0.657940
1147.446931	0.134759	0.658695
1148.105626	0.677731	0.659452
1148.765078	0.162115	0.660210
1149.425287	0.672326	0.660969
1150.086256	0.188810	0.661730
1150.747986	0.467546	0.662492
1151.410478	0.291045	0.663255
1152.073733	0.090606	0.664019
1152.737752	0.004023	0.664785
1153.402537	0.641268	0.665553
1154.068090	0.151892	0.666321
1154.734411	0.818210	0.667091
1155.401502	0.404114	0.667862
1156.069364	0.758231	0.668635
1156.737999	0.825681	0.669409
1157.407407	0.508897	0.670184
1158.077591	0.869326	0.670960
1158.748552	0.880535	0.671738
1159.420290	0.822418	0.672518
1160.092807	0.611831	0.673298
1160.766106	0.592025	0.674080
1161.440186	0.537526	0.674864
1162.115049	0.814026	0.675648
1162.790698	0.926645	0.676434
1163.467132	0.940619	0.677222
1164.144354	0.819276	0.678011
1164.822365	0.864318	0.678801
1165.501166	0.951085	0.679593
1166.180758	0.879193	0.680386
1166.861144	0.849772	0.681180
1167.542323	0.939867	0.681976
1168.224299	0.937557	0.682773
1168.907072	0.906568	0.683571
1169.590643	0.963226	0.684371
1170.275015	0.774601	0.685173
1170.960187	0.936710	0.685976
1171.646163	0.989025	0.686780
1172.332943	0.643335	0.687585
1173.020528	0.939379	0.688392
1173.708920	0.745881	0.689201
1174.398121	0.948451	0.690011
1175.088132	0.987829	0.690822
1175.778954	0.927124	0.691635
1176.470588	0.991617	0.692449
1177.163037	0.909090	0.693264
1177.856302	0.691441	0.694081
1178.550383	0.973082	0.694900
1179.245283	0.978663	0.695720
1179.941003	0.956145	0.696541
1180.637544	0.989027	0.697364
1181.334908	0.760177	0.698188
1182.033097	0.847552	0.699014
1182.732111	0.817763	0.699841
1183.431953	0.989525	0.700670
1184.132623	0.961928	0.701500
1184.834123	0.699930	0.702332
1185.536455	0.924865	0.703165
1186.239620	0.989823	0.704000
1186.943620	0.818707	0.704836
1187.648456	0.429279	0.705673
1188.354130	0.784261	0.706513
1189.060642	0.970477	0.707353
1189.767995	0.942758	0.708195
1190.476190	0.983538	0.709039
1191.185229	0.890589	0.709884
1191.895113	0.762512	0.710731
1192.605844	0.933062	0.711579
1193.317422	0.970463	0.712428
1194.029851	0.992312	0.713279
1194.743130	0.959987	0.714132
1195.457262	0.899826	0.714986
1196.172249	0.969066	0.715842
1196.888091	0.927063	0.716699
1197.604790	0.592574	0.717558
1198.322349	0.981938	0.718419
1199.040767	0.813443	0.719281
1199.760048	0.820145	0.720144
1200.480192	0.883896	0.721009
1201.201201	0.964586	0.721876
1201.923077	0.738874	0.722744
1202.645821	0.857551	0.723614
1203.369434	0.808784	0.724485
1204.093919	0.915539	0.725358
1204.819277	0.957541	0.726232
1205.545509	0.951580	0.727108
1206.272618	0.989936	0.727986
1207.000604	0.788096	0.728865
1207.729469	0.989335	0.729746
1208.459215	0.896767	0.730628
1209.189843	0.613598	0.731512
1209.921355	0.717879	0.732398
1210.653753	0.983398	0.733285
1211.387038	0.614898	0.734174
1212.121212	0.985029	0.735064
1212.856277	0.989833	0.735956
1213.592233	0.994906	0.736850
1214.329083	0.962390	0.737745
1215.066829	0.978025	0.738642
1215.805471	0.996104	0.739541
1216.545012	0.986912	0.740441
1217.285453	0.996403	0.741343
1218.026797	0.968228	0.742247
1218.769043	0.969806	0.743152
1219.512195	0.967172	0.744059
1220.256254	0.955931	0.744967
1221.001221	0.996903	0.745877
1221.747098	0.819024	0.746789
1222.493888	0.956722	0.747703
1223.241590	0.992311	0.748618
1223.990208	0.996204	0.749535
1224.739743	0.997502	0.750453
1225.490196	0.905366	0.751374
1226.241570	0.983909	0.752295
1226.993865	0.808505	0.753219
1227.747084	0.994212	0.754144
1228.501229	0.997402	0.755071
1229.256300	0.997402	0.756000
1230.012300	0.961234	0.756931
1230.769231	0.998401	0.757863
1231.527094	0.994904	0.758797
1232.285890	0.998801	0.759732
1233.045623	0.974415	0.760670
1233.806292	0.999000	0.761609
1234.567901	0.994104	0.762550
1235.330451	0.994504	0.763492
1236.093943	0.999800	0.764437
1236.858380	0.998100	0.765383
1237.623762	0.999400	0.766331
1238.390093	0.999700	0.767280
1239.157373	0.999500	0.768231
1239.925604	0.999200	0.769185
1240.694789	0.982305	0.770140
1241.464929	0.999600	0.771096
1242.236025	0.999900	0.772055
1243.008080	0.999900	0.773015
1243.781095	0.999500	0.773977
1244.555072	0.999800	0.774941
1245.330012	0.995505	0.775907
1246.105919	0.999900	0.776874
1246.882793	0.999800	0.777843
1247.660636	0.999800	0.778814
1248.439451	0.999800	0.779787
1249.219238	0.999900	0.780762
1250.000000	0.999800	0.781739
1250.781739	0.998500	0.782717
1251.564456	0.999500	0.783697
1252.348153	0.999500	0.784679
1253.132832	0.999500	0.785663
1253.918495	0.998800	0.786649
1254.705144	0.999300	0.787637
1255.492781	0.994306	0.788626
1256.281407	0.998401	0.789617
1257.071025	0.995507	0.790611
1257.861635	0.998501	0.791606
1258.653241	0.981092	0.792603
1259.445844	0.995407	0.793602
1260.239445	0.924573	0.794602
1261.034048	0.979929	0.795605
1261.829653	0.812738	0.796610
1262.626263	0.958763	0.797616
1263.423879	0.976247	0.798624
1264.222503	0.720216	0.799635
1265.022138	0.984180	0.800647
1265.822785	0.970526	0.801661
1266.624446	0.733935	0.802677
1267.427123	0.817344	0.803695
1268.230818	0.970228	0.804715
1269.035533	0.453643	0.805737
1269.841270	0.775576	0.806761
1270.648030	0.783953	0.807786
1271.455817	0.988242	0.808814
1272.264631	0.986458	0.809844
1273.074475	0.778868	0.810875
1273.885350	0.983972	0.811909
1274.697259	0.995606	0.812945
1275.510204	0.997702	0.813982
1276.324186	0.848497	0.815022
1277.139208	0.837413	0.816063
1277.955272	0.998701	0.817107
1278.772379	0.998301	0.818153
1279.590531	0.995408	0.819200
1280.409731	0.896737	0.820250
1281.229981	0.998201	0.821301
1282.051282	0.998701	0.822355
1282.873637	0.999100	0.823411
1283.697047	0.995603	0.824468
1284.521516	0.931999	0.825528
1285.347044	0.998800	0.826590
1286.173633	0.993312	0.827654
1287.001287	0.998101	0.828719
1287.830006	0.997502	0.829787
1288.659794	0.988922	0.830857
1289.490651	0.989518	0.831929
1290.322581	0.979926	0.833004
1291.155584	0.995807	0.834080
1291.989664	0.939060	0.835158
1292.824822	0.992611	0.836239
1293.661061	0.994709	0.837321
1294.498382	0.994212	0.838406
1295.336788	0.988842	0.839492
1296.176280	0.947924	0.840581
1297.016861	0.951560	0.841672
1297.858533	0.984039	0.842765
1298.701299	0.994109	0.843860
1299.545159	0.783789	0.844958
1300.390117	0.795326	0.846057
1301.236174	0.951598	0.847159
1302.083333	0.990324	0.848263
1302.931596	0.905782	0.849369
1303.780965	0.977598	0.850477
1304.631442	0.975418	0.851587
1305.483029	0.831836	0.852700
1306.335728	0.977017	0.853814
1307.189542	0.757865	0.854931
1308.044474	0.503087	0.856050
1308.900524	0.971678	0.857171
1309.757695	0.562292	0.858295
1310.615990	0.482281	0.859420
1311.475410	0.980990	0.860548
1312.335958	0.570720	0.861678
1313.197636	0.778583	0.862811
1314.060447	0.887588	0.863945
1314.924392	0.707111	0.865082
1315.789474	0.820687	0.866221
1316.655695	0.965893	0.867362
1317.523057	0.976135	0.868506
1318.391562	0.554023	0.869651
1319.261214	0.761255	0.870799
1320.132013	0.315679	0.871950
1321.003963	0.801183	0.873102
1321.877065	0.777955	0.874257
1322.751323	0.836418	0.875415
1323.626737	0.945066	0.876574
1324.503311	0.913817	0.877736
1325.381047	0.656460	0.878900
1326.259947	0.758454	0.880066
1327.140013	0.488507	0.881235
1328.021248	0.830090	0.882406
1328.903654	0.258802	0.883580
1329.787234	0.877320	0.884755
1330.671989	0.575133	0.885933
1331.557923	0.760695	0.887114
1332.445037	0.139399	0.888297
1333.333333	0.776082	0.889482
1334.222815	0.796401	0.890669
1335.113485	0.801174	0.891859
1336.005344	0.113909	0.893052
1336.898396	0.462118	0.894246
1337.792642	0.605162	0.895444
1338.688086	0.328267	0.896643
1339.584729	0.863862	0.897845
1340.482574	0.209794	0.899049
1341.381623	0.369204	0.900256
1342.281879	0.751491	0.901465
1343.183345	0.407394	0.902677
1344.086022	0.123355	0.903891
1344.989913	0.562121	0.905108
1345.895020	0.166597	0.906327
1346.801347	0.273354	0.907548
1347.708895	0.003484	0.908772
1348.617667	0.048032	0.909998
1349.527665	0.240929	0.911227
1350.438893	0.000051	0.912459
1351.351351	0.009464	0.913693
1352.265044	0.045225	0.914929
1353.179973	0.000109	0.916168
1354.096141	0.000846	0.917409
1355.013550	0.000000	0.918653
1355.932203	0.000000	0.919900
1356.852103	0.000727	0.921149
1357.773252	0.000000	0.922400
1358.695652	0.000000	0.923654
1359.619307	0.000000	0.924911
1360.544218	0.000011	0.926170
1361.470388	0.000000	0.927432
1362.397820	0.000000	0.928697
1363.326517	0.000867	0.929964
1364.256480	0.000000	0.931233
1365.187713	0.000000	0.932505
1366.120219	0.002321	0.933780
1367.053999	0.000000	0.935057
1367.989056	0.000000	0.936337
1368.925394	0.000000	0.937620
1369.863014	0.000000	0.938905
1370.801919	0.000000	0.940193
1371.742112	0.000063	0.941484
1372.683596	0.006004	0.942777
1373.626374	0.002811	0.944073
1374.570447	0.000035	0.945372
1375.515818	0.036101	0.946673
1376.462491	0.002591	0.947977
1377.410468	0.001143	0.949284
1378.359752	0.000016	0.950593
1379.310345	0.000860	0.951905
1380.262250	0.000000	0.953220
1381.215470	0.000000	0.954537
1382.170007	0.000000	0.955858
1383.125864	0.000000	0.957181
1384.083045	0.000014	0.958506
1385.041551	0.000000	0.959835
1386.001386	0.000000	0.961166
1386.962552	0.005559	0.962500
1387.925052	0.000017	0.963837
1388.888889	0.002172	0.965176
1389.854065	0.000127	0.966519
1390.820584	0.000296	0.967864
1391.788448	0.000473	0.969212
1392.757660	0.000000	0.970563
1393.728223	0.001377	0.971916
1394.700139	0.000000	0.973273
1395.673412	0.000000	0.974632
1396.648045	0.000000	0.975994
1397.624039	0.031060	0.977359
1398.601399	0.022139	0.978727
1399.580126	0.000000	0.980098
1400.560224	0.000000	0.981472
1401.541696	0.000000	0.982848
1402.524544	0.098401	0.984228
1403.508772	0.087780	0.985610
1404.494382	0.000000	0.986995
1405.481377	0.000131	0.988384
1406.469761	0.042947	0.989775
1407.459536	0.000000	0.991169
1408.450704	0.012616	0.992566
1409.443270	0.000000	0.993966
1410.437236	0.013783	0.995369
1411.432604	0.008486	0.996774
1412.429379	0.000000	0.998183
1413.427562	0.032013	0.999595
1414.427157	0.000000	1.001010
1415.428167	0.002865	1.002428
1416.430595	0.371415	1.003849
1417.434444	0.008941	1.005273
1418.439716	0.219038	1.006700
1419.446416	0.000070	1.008130
1420.454545	0.024868	1.009563
1421.464108	0.109683	1.010999
1422.475107	0.300311	1.012438
1423.487544	0.013031	1.013880
1424.501425	0.280636	1.015325
1425.516750	0.014000	1.016774
1426.533524	0.510313	1.018225
1427.551749	0.093495	1.019680
1428.571429	0.046236	1.021138
1429.592566	0.193942	1.022598
1430.615165	0.603154	1.024062
1431.639227	0.001437	1.025530
1432.664756	0.006808	1.027000
1433.691756	0.051719	1.028473
1434.720230	0.148547	1.029950
1435.750179	0.472246	1.031430
1436.781609	0.286647	1.032913
1437.814522	0.002191	1.034399
1438.848921	0.486344	1.035888
1439.884809	0.243268	1.037381
1440.922190	0.253413	1.038877
1441.961067	0.365159	1.040376
1443.001443	0.002935	1.041878
1444.043321	0.132345	1.043384
1445.086705	0.285450	1.044893
1446.131598	0.057389	1.046405
1447.178003	0.070863	1.047920
1448.225923	0.125238	1.049439
1449.275362	0.621446	1.050961
1450.326323	0.024632	1.052486
1451.378810	0.179579	1.054015
1452.432825	0.128673	1.055547
1453.488372	0.445923	1.057082
1454.545455	0.537394	1.058621
1455.604076	0.202797	1.060163
1456.664239	0.670801	1.061709
1457.725948	0.065932	1.063257
1458.789205	0.791161	1.064810
1459.854015	0.369949	1.066365
1460.920380	0.631328	1.067924
1461.988304	0.585218	1.069487
1463.057791	0.024038	1.071053
1464.128843	0.720372	1.072622
1465.201465	0.006805	1.074195
1466.275660	0.322080	1.075771
1467.351431	0.457898	1.077351
1468.428781	0.415210	1.078934
1469.507715	0.011212	1.080520
1470.588235	0.008412	1.082111
1471.670346	0.398377	1.083704
1472.754050	0.288478	1.085301
1473.839352	0.050710	1.086902
1474.926254	0.791310	1.088506
1476.014760	0.093743	1.090114
1477.104874	0.050950	1.091726
1478.196600	0.191036	1.093341
1479.289941	0.382046	1.094959
1480.384900	0.059415	1.096581
1481.481481	0.529143	1.098207
1482.579689	0.598687	1.099837
1483.679525	0.844757	1.101470
1484.780995	0.498258	1.103106
1485.884101	0.696825	1.104747
1486.988848	0.475834	1.106391
1488.095238	0.445522	1.108038
1489.203276	0.874630	1.109689
1490.312966	0.900873	1.111344
1491.424310	0.108326	1.113003
1492.537313	0.682870	1.114666
1493.651979	0.950944	1.116332
1494.768311	0.853565	1.118002
1495.886313	0.401039	1.119675
1497.005988	0.933050	1.121353
1498.127341	0.486104	1.123034
1499.250375	0.578294	1.124719
1500.375094	0.980491	1.126408
1501.501502	0.946289	1.128100
1502.629602	0.911776	1.129797
1503.759398	0.553982	1.131497
1504.890895	0.619170	1.133201
1506.024096	0.970161	1.134909
1507.159005	0.722573	1.136621
1508.295626	0.714487	1.138336
1509.433962	0.971724	1.140056
1510.574018	0.940170	1.141779
1511.715797	0.939548	1.143507
1512.859304	0.772774	1.145238
1514.004542	0.826298	1.146973
1515.151515	0.991317	1.148712
1516.300227	0.760142	1.150455
1517.450683	0.959591	1.152202
1518.602885	0.958986	1.153954
1519.756839	0.957877	1.155709
1520.912548	0.996503	1.157468
1522.070015	0.990412	1.159231
1523.229246	0.992410	1.160998
1524.390244	0.948490	1.162769
1525.553013	0.970889	1.164544
1526.717557	0.900606	1.166324
1527.883881	0.977262	1.168107
1529.051988	0.995008	1.169894
1530.221882	0.958537	1.171686
1531.393568	0.883675	1.173482
1532.567050	0.985663	1.175281
1533.742331	0.973611	1.177085
1534.919417	0.967336	1.178894
1536.098310	0.962483	1.180706
1537.279016	0.948731	1.182522
1538.461538	0.986357	1.184343
1539.645881	0.975463	1.186168
1540.832049	0.972515	1.187997
1542.020046	0.968832	1.189830
1543.209877	0.986549	1.191668
1544.401544	0.976518	1.193510
1545.595054	0.995008	1.195356
1546.790410	0.997702	1.197206
1547.987616	0.992501	1.199061
1549.186677	0.999600	1.200920
1550.387597	0.999800	1.202783
1551.590380	0.999500	1.204651
1552.795031	0.999500	1.206523
1554.001554	0.999600	1.208399
1555.209953	0.999900	1.210280
1556.420233	0.992701	1.212165
1557.632399	0.999700	1.214055
1558.846454	0.994901	1.215949
1560.062402	0.996900	1.217847
1561.280250	0.998800	1.219750
1562.500000	0.990902	1.221658
1563.721658	0.999300	1.223569
1564.945227	0.998400	1.225486
1566.170713	0.995105	1.227407
1567.398119	0.993016	1.229332
1568.627451	0.972102	1.231262
1569.858713	0.909513	1.233196
1571.091909	0.834887	1.235135
1572.327044	0.797548	1.237079
1573.564123	0.821184	1.239027
1574.803150	0.917098	1.240980
1576.044129	0.897776	1.242937
1577.287066	0.827835	1.244899
1578.531965	0.984272	1.246866
1579.778831	0.985752	1.248837
1581.027668	0.878725	1.250813
1582.278481	0.993013	1.252794
1583.531275	0.950245	1.254779
1584.786054	0.996005	1.256769
1586.042823	0.998401	1.258764
1587.301587	0.983272	1.260764
1588.562351	0.997102	1.262768
1589.825119	0.999500	1.264777
1591.089897	0.999100	1.266791
1592.356688	0.990703	1.268810
1593.625498	0.999300	1.270834
1594.896332	0.997102	1.272862
1596.169194	0.989512	1.274896
1597.444089	0.986362	1.276934
1598.721023	0.965657	1.278977
1600.000000	0.904691	1.281025
1601.281025	0.841816	1.283078
1602.564103	0.802890	1.285136
1603.849238	0.826991	1.287198
1605.136437	0.919397	1.289266
1606.425703	0.899681	1.291339
1607.717042	0.827585	1.293417
1609.010459	0.807734	1.295500
1610.305958	0.971910	1.297587
1611.603546	0.871995	1.299680
1612.903226	0.991521	1.301778
1614.205004	0.947633	1.303881
1615.508885	0.993511	1.305989
1616.814875	0.974210	1.308103
1618.122977	0.988733	1.310221
1619.433198	0.998301	1.312345
1620.745543	0.995108	1.314473
1622.060016	0.997302	1.316607
1623.376623	0.997602	1.318746
1624.695370	0.995903	1.320891
1626.016260	0.985158	1.323040
1627.339300	0.990128	1.325195
1628.664495	0.986552	1.327355
1629.991850	0.997003	1.329520
1631.321370	0.995306	1.331691
1632.653061	0.985770	1.333867
1633.986928	0.996704	1.336048
1635.322976	0.930644	1.338235
1636.661211	0.981316	1.340427
1638.001638	0.990926	1.342624
1639.344262	0.980238	1.344827
1640.689089	0.974973	1.347035
1642.036125	0.969149	1.349249
1643.385374	0.989534	1.351468
1644.736842	0.982883	1.353693
1646.090535	0.981985	1.355923
1647.446458	0.974295	1.358159
1648.804617	0.969961	1.360400
1650.165017	0.972031	1.362647
1651.527663	0.973820	1.364899
1652.892562	0.989829	1.367157
1654.259719	0.996005	1.369420
1655.629139	0.984773	1.371689
1657.000829	0.984772	1.373964
1658.374793	0.998001	1.376245
1659.751037	0.991923	1.378531
1661.129568	0.995706	1.380823
1662.510391	0.986761	1.383120
1663.893511	0.991227	1.385423
1665.278934	0.892610	1.387732
1666.666667	0.930992	1.390047
1668.056714	0.978723	1.392368
1669.449082	0.984167	1.394694
1670.843776	0.994909	1.397027
1672.240803	0.997202	1.399365
1673.640167	0.996704	1.401709
1675.041876	0.990508	1.404059
1676.445935	0.999000	1.406414
1677.852349	0.981010	1.408776
1679.261125	0.997502	1.411144
1680.672269	0.895718	1.413517
1682.085786	0.998001	1.415897
1683.501684	0.997203	1.418283
1684.919966	0.994210	1.420675
1686.340641	0.995606	1.423072
1687.763713	0.991823	1.425476
1689.189189	0.993415	1.427886
1690.617075	0.810204	1.430302
1692.047377	0.982699	1.432724
1693.480102	0.996205	1.435153
1694.915254	0.981197	1.437587
1696.352841	0.996205	1.440028
1697.792869	0.993515	1.442475
1699.235344	0.995308	1.444928
1700.680272	0.973344	1.447387
1702.127660	0.986354	1.449853
1703.577513	0.925676	1.452325
1705.029838	0.980624	1.454804
1706.484642	0.976181	1.457288
1707.941930	0.966360	1.459779
1709.401709	0.978941	1.462277
1710.863986	0.987650	1.464781
1712.328767	0.975793	1.467291
1713.796058	0.928352	1.469808
1715.265866	0.972147	1.472331
1716.738197	0.994409	1.474861
1718.213058	0.984773	1.477397
1719.690456	0.990732	1.479940
1721.170396	0.662830	1.482490
1722.652885	0.970874	1.485046
1724.137931	0.962165	1.487608
1725.625539	0.986468	1.490177
1727.115717	0.942854	1.492753
1728.608470	0.861998	1.495336
1730.103806	0.985379	1.497925
